Step,Learning Rate,Train Loss,Validation Loss,Perplexity,Time Elapsed
0,1e-07,65.09911346435547,64.83364868164062,1.4351452371958822e+28,10.728966474533081
10,0.0010000900000000001,63.40090560913086,63.575077056884766,4.076666098046482e+27,96.20206713676453
20,0.0020000800000000004,32.475120544433594,32.39854431152344,117627544403968.0,158.3772840499878
30,0.0030000700000000005,16.301414489746094,16.233219146728516,11220120.0,217.41848301887512
40,0.004000060000000001,12.252902030944824,12.45821762084961,257356.515625,272.4658203125
50,0.005000050000000001,9.18587589263916,9.165332794189453,9559.90234375,329.796590089798
60,0.006000040000000001,7.265537738800049,7.193797588348389,1331.1488037109375,390.49888157844543
70,0.007000030000000001,6.180686950683594,6.1317243576049805,460.22906494140625,442.6611325740814
80,0.008000020000000002,5.523256301879883,5.543169021606445,255.48635864257812,494.06569838523865
90,0.009000010000000001,5.073627948760986,5.116055488586426,166.67662048339844,544.8812801837921
100,tensor(0.0100),4.850924491882324,5.013905048370361,150.49127197265625,595.5793704986572
110,tensor(0.0092),4.666540145874023,4.664597511291504,106.12286376953125,646.1899478435516
120,tensor(0.0069),4.505788803100586,4.640212535858154,103.56635284423828,697.8288097381592
130,tensor(0.0040),4.474848747253418,4.436461448669434,84.47549438476562,749.2285399436951
140,tensor(0.0015),4.397175312042236,4.25797176361084,70.66651153564453,799.7299592494965
150,tensor(9.6172e-05),4.421083450317383,4.4341864585876465,84.28353118896484,850.5674648284912
160,tensor(0.0099),4.233019828796387,4.161308288574219,64.15540313720703,901.1112563610077
170,tensor(0.0094),4.169307708740234,3.975008249282837,53.25055694580078,952.2241773605347
180,tensor(0.0085),3.8901898860931396,3.8805341720581055,48.45008850097656,1002.5806851387024
190,tensor(0.0074),3.8469412326812744,3.9347331523895264,51.14849853515625,1053.622056722641
200,tensor(0.0060),3.8600337505340576,3.7687366008758545,43.325294494628906,1103.6117749214172
210,tensor(0.0045),3.799088478088379,3.7607736587524414,42.981666564941406,1154.2258138656616
220,tensor(0.0031),3.6681058406829834,3.710829734802246,40.887718200683594,1207.389230966568
230,tensor(0.0018),3.824307918548584,3.8157873153686523,45.41249465942383,1258.3539190292358
240,tensor(0.0008),3.5944149494171143,3.663588047027588,39.00102996826172,1309.0454196929932
250,tensor(0.0002),3.7140238285064697,3.692094087600708,40.12879180908203,1361.1996207237244
260,tensor(1.0000e-07),3.6096489429473877,3.5916881561279297,36.29529571533203,1411.0834591388702
270,tensor(0.0099),3.6915123462677,3.570154905319214,35.5220947265625,1461.7599694728851
280,tensor(0.0098),3.503882646560669,3.7229347229003906,41.38566970825195,1511.218853712082
290,tensor(0.0095),3.5146076679229736,3.457822322845459,31.747764587402344,1560.998323917389
300,tensor(0.0092),3.4776391983032227,3.4017934799194336,30.017887115478516,1610.5785238742828
310,tensor(0.0087),3.3220949172973633,3.4089887142181396,30.23465347290039,1661.0651631355286
320,tensor(0.0082),3.4065332412719727,3.333913803100586,28.047901153564453,1710.371680021286
330,tensor(0.0076),3.215494394302368,3.331636667251587,27.98410415649414,1759.9443981647491
340,tensor(0.0069),3.3519656658172607,3.226454734802246,25.19019317626953,1809.0916397571564
350,tensor(0.0062),3.248506546020508,3.248763084411621,25.758459091186523,1858.279527425766
360,tensor(0.0055),3.2512826919555664,3.2381837368011475,25.48738670349121,1908.4117279052734
370,tensor(0.0048),3.3337252140045166,3.109358310699463,22.406661987304688,1957.5156395435333
380,tensor(0.0040),3.1986684799194336,3.2802815437316895,26.583255767822266,2006.0715808868408
390,tensor(0.0033),3.110037326812744,3.21333646774292,24.86189842224121,2055.3908138275146
400,tensor(0.0026),3.2068190574645996,3.2126338481903076,24.844436645507812,2104.9507694244385
410,tensor(0.0020),3.094196081161499,3.1545872688293457,23.443359375,2155.5880784988403
420,tensor(0.0015),3.108489990234375,3.078803539276123,21.732385635375977,2205.2339239120483
430,tensor(0.0010),3.0801126956939697,3.0876524448394775,21.925546646118164,2255.1072313785553
440,tensor(0.0006),3.07592511177063,3.0639054775238037,21.411014556884766,2304.4842898845673
450,tensor(0.0003),3.098435640335083,3.1480562686920166,23.29075050354004,2354.544651031494
460,tensor(9.6172e-05),3.099106550216675,3.139159679412842,23.084461212158203,2410.299515724182
470,tensor(6.1227e-06),3.0628960132598877,3.1432647705078125,23.179418563842773,2470.5336096286774
480,tensor(0.0100),3.2178382873535156,3.1592531204223633,23.552997589111328,2522.838247537613
490,tensor(0.0100),3.2286219596862793,3.200226306915283,24.538082122802734,2575.1265454292297
500,tensor(0.0099),3.143768787384033,3.0916690826416016,22.013790130615234,2627.808094263077
510,tensor(0.0098),3.0770976543426514,3.144296646118164,23.203350067138672,2681.00604391098
520,tensor(0.0097),3.120013475418091,3.1066293716430664,22.345598220825195,2735.190961122513
530,tensor(0.0096),2.9694509506225586,2.9940919876098633,19.967220306396484,2788.3092794418335
540,tensor(0.0094),3.0482170581817627,2.960662603378296,19.310762405395508,2841.9487981796265
550,tensor(0.0092),3.049466609954834,3.005110025405884,20.18843650817871,2896.0541441440582
560,tensor(0.0090),2.911428928375244,2.9220712184906006,18.579730987548828,2950.2225365638733
570,tensor(0.0088),2.9587676525115967,2.8682074546813965,17.605430603027344,3005.0438499450684
580,tensor(0.0085),2.90737247467041,3.0655617713928223,21.44650650024414,3057.9214408397675
590,tensor(0.0083),2.9768459796905518,2.989595651626587,19.877643585205078,3109.7043430805206
600,tensor(0.0080),2.8282384872436523,2.960527181625366,19.308147430419922,3161.81698679924
610,tensor(0.0077),2.9386146068573,2.858464241027832,17.434730529785156,3214.7314507961273
620,tensor(0.0074),2.8922009468078613,2.9261932373046875,18.656475067138672,3267.2299926280975
630,tensor(0.0070),2.863553047180176,2.846963405609131,17.23536491394043,3320.603593349457
640,tensor(0.0067),2.741398334503174,2.8592770099639893,17.44890785217285,3372.937429189682
650,tensor(0.0063),2.745882987976074,2.8966331481933594,18.11305809020996,3425.149570941925
660,tensor(0.0060),2.80381178855896,2.789454460144043,16.272140502929688,3477.096298933029
670,tensor(0.0056),2.835794687271118,2.6878886222839355,14.700604438781738,3528.736700296402
680,tensor(0.0052),2.8461997509002686,2.808363676071167,16.582761764526367,3580.69282245636
690,tensor(0.0049),2.775230646133423,2.6699159145355225,14.43875503540039,3632.6424157619476
700,tensor(0.0045),2.758958101272583,2.7971138954162598,16.397254943847656,3684.132986307144
710,tensor(0.0041),2.771944284439087,2.728851318359375,15.315284729003906,3735.4406135082245
720,tensor(0.0038),2.748929023742676,2.623522996902466,13.784199714660645,3786.619918346405
730,tensor(0.0034),2.92020583152771,2.654951572418213,14.224297523498535,3838.058827638626
740,tensor(0.0031),2.7380025386810303,2.621492624282837,13.756240844726562,3889.5201437473297
750,tensor(0.0028),2.6825854778289795,2.7447690963745117,15.561020851135254,3940.731704711914
760,tensor(0.0024),2.6690738201141357,2.762238025665283,15.835243225097656,3992.3615069389343
770,tensor(0.0021),2.7949090003967285,2.5402350425720215,12.68265151977539,4043.5926253795624
780,tensor(0.0018),2.6402761936187744,2.6235921382904053,13.78515338897705,4094.92222738266
790,tensor(0.0016),2.7079355716705322,2.649928569793701,14.153027534484863,4146.007075548172
800,tensor(0.0013),2.6141862869262695,2.628004550933838,13.846113204956055,4197.7306916713715
810,tensor(0.0011),2.518573760986328,2.6931068897247314,14.77751636505127,4248.819041490555
820,tensor(0.0008),2.596876382827759,2.616192102432251,13.683518409729004,4300.030518293381
830,tensor(0.0006),2.6998097896575928,2.6045360565185547,13.524949073791504,4351.220683813095
840,tensor(0.0005),2.65305757522583,2.611443042755127,13.618688583374023,4403.022805213928
